105/08/24,117000,251920,2.11,2.34,1.98,2.34,+0.29,22
105/08/25,89000,206590,2.29,2.41,2.25,2.26,-0.08,12
105/08/26,106000,257390,2.58,2.64,2.35,2.35,+0.09,13
105/08/29,67000,150410,2.23,2.25,2.23,2.25,-0.10,8
105/08/30,5000,12310,2.40,2.52,2.40,2.52,+0.27,3
105/08/31,1000,2600,2.60,2.60,2.60,2.60,+0.08,1
105/09/01,198000,485870,2.46,2.48,2.38,2.38,-0.22,6
105/09/02,110000,242100,2.37,2.37,2.15,2.18,-0.20,11
105/09/05,10000,23600,2.36,2.36,2.36,2.36,+0.18,1
105/09/06,230000,565000,2.48,2.48,2.45,2.45,+0.09,3
105/09/07,170000,421150,2.44,2.52,2.44,2.46,+0.01,15
105/09/08,30000,71600,2.41,2.41,2.34,2.34,-0.12,2
105/09/09,60000,130300,2.20,2.20,2.14,2.17,-0.17,6
105/09/10,20000,40600,2.01,2.05,2.01,2.05,-0.12,2
105/09/12,52000,113500,2.13,2.25,2.13,2.20,+0.15,5
105/09/13,120000,263400,2.29,2.29,2.16,2.16,-0.04,10
105/09/14,77000,158360,2.13,2.13,1.96,1.96,-0.20,8
105/09/19,20000,42700,2.12,2.15,2.12,2.15,+0.19,2
105/09/20,40000,89800,2.22,2.28,2.22,2.28,+0.13,4
105/09/21,23000,53070,2.32,2.32,2.29,2.30,+0.02,3
105/09/22,194000,447780,2.25,2.39,2.20,2.22,-0.08,22
105/09/23,59000,134090,2.20,2.31,2.20,2.31,+0.09,4
105/09/26,299000,736470,2.33,2.69,2.32,2.69,+0.38,30
105/09/29,50000,125500,2.54,2.54,2.44,2.54,-0.15,5
105/09/30,20000,52200,2.59,2.63,2.59,2.63,+0.09,2
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,10000,23400,2.34,2.34,2.34,2.34,+0.03,1
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,5000,16500,3.30,3.30,3.30,3.30,+0.64,1
105/10/18,5000,16550,3.31,3.31,3.31,3.31,+0.01,1
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
