105/08/24,1000,2230,2.23,2.23,2.23,2.23,-0.06,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,47000,52970,1.12,1.19,1.04,1.19,+0.11,7
105/09/06,11000,11860,1.05,1.36,1.05,1.36,+0.17,2
105/09/07,224000,335880,1.40,1.59,1.40,1.48,+0.12,25
105/09/08,96000,128510,1.32,1.48,1.28,1.40,-0.08,7
105/09/09,2000,2780,1.39,1.39,1.39,1.39,-0.01,1
105/09/10,10000,13300,1.33,1.33,1.33,1.33,-0.06,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,40000,47200,1.30,1.30,1.13,1.16,-0.17,3
105/09/14,0,0,---,---,---,---,---,0
105/09/19,2000,2620,1.30,1.32,1.30,1.32,+0.15,2
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,1000,1250,1.25,1.25,1.25,1.25,+0.05,1
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,69000,102890,1.41,1.75,1.39,1.75,+0.50,20
105/10/03,71000,143610,1.87,2.07,1.87,2.03,+0.28,23
105/10/04,87000,160820,1.89,1.98,1.83,1.98,-0.05,16
105/10/05,2000,4350,2.21,2.21,2.14,2.14,+0.16,2
105/10/06,12000,21620,1.81,1.81,1.80,1.80,-0.34,3
105/10/07,5000,9660,1.95,1.99,1.88,1.90,+0.10,5
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,10000,13550,1.41,1.41,1.30,1.30,-0.24,3
105/10/17,21000,25810,1.22,1.31,1.22,1.31,+0.01,3
105/10/18,1000,1320,1.32,1.32,1.32,1.32,+0.01,1
