105/10/06,556000,633710,1.14,1.21,1.10,1.16,-0.04,12
105/10/07,865000,904000,1.13,1.16,0.82,0.84,-0.32,31
105/10/11,429000,284280,0.73,0.74,0.61,0.63,-0.21,23
105/10/12,104000,65420,0.60,0.65,0.60,0.62,-0.01,7
105/10/13,32000,18110,0.58,0.58,0.56,0.56,-0.06,3
105/10/14,9000,4600,0.55,0.55,0.50,0.50,-0.06,4
105/10/17,16000,8000,0.50,0.50,0.50,0.50,0.00,1
105/10/18,19000,9630,0.49,0.51,0.49,0.51,+0.01,2
105/10/19,1000,550,0.55,0.55,0.55,0.55,+0.04,1
105/10/20,5000,2700,0.54,0.54,0.54,0.54,-0.01,1
105/10/21,1000,580,0.58,0.58,0.58,0.58,+0.04,1
105/10/24,5000,2700,0.54,0.54,0.54,0.54,-0.04,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,50000,27600,0.56,0.56,0.54,0.54,0.00,2
105/10/27,717000,381060,0.56,0.56,0.53,0.53,-0.01,10
105/10/28,750000,415140,0.56,0.56,0.51,0.51,-0.02,10
105/10/31,3000,1470,0.49,0.49,0.49,0.49,-0.02,1
105/11/01,0,0,---,---,---,---,---,0
105/11/02,1000,500,0.50,0.50,0.50,0.50,0.00,1
105/11/03,1386000,576360,0.44,0.44,0.39,0.40,-0.10,33
105/11/04,709000,297780,0.42,0.42,0.42,0.42,+0.02,6
105/11/07,2000,840,0.42,0.42,0.42,0.42,0.00,1
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,720000,209790,0.29,0.33,0.28,0.33,+0.04,17
105/11/21,729000,241570,0.34,0.34,0.33,0.33,0.00,7
105/11/22,18000,5760,0.32,0.32,0.32,0.32,-0.01,2
105/11/23,10000,3200,0.32,0.32,0.32,0.32,0.00,1
105/11/24,5000,1500,0.30,0.30,0.30,0.30,-0.02,1
105/11/25,1000,290,0.29,0.29,0.29,0.29,-0.01,1
105/11/28,12000,3480,0.29,0.29,0.29,0.29,0.00,2
105/11/29,824000,255090,0.30,0.33,0.30,0.33,+0.04,15
105/11/30,828000,294860,0.34,0.37,0.34,0.37,+0.04,8
105/12/01,0,0,---,---,---,---,---,0
105/12/02,10000,3200,0.32,0.32,0.32,0.32,-0.03,1
105/12/05,0,0,---,---,---,---,---,0
105/12/06,1000,320,0.32,0.32,0.32,0.32,+0.01,1
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,20000,6600,0.33,0.33,0.33,0.33,0.00,3
105/12/12,2000,680,0.34,0.34,0.34,0.34,+0.01,1
105/12/13,729000,231080,0.31,0.32,0.31,0.32,-0.02,7
105/12/14,736000,249260,0.34,0.36,0.33,0.36,+0.04,12
105/12/15,10000,3400,0.34,0.34,0.34,0.34,-0.02,1
105/12/16,0,0,---,---,---,---,---,0
105/12/19,2000,620,0.31,0.31,0.31,0.31,-0.03,1
105/12/20,0,0,---,---,---,---,---,0
105/12/21,939000,256420,0.26,0.28,0.26,0.28,-0.02,12
105/12/22,939000,283000,0.32,0.32,0.30,0.30,+0.02,30
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
