105/08/24,55000,881600,16.00,16.05,16.00,16.05,0.09,6
105/08/25,11000,176050,16.05,16.05,16.00,16.00,-0.05,2
105/08/26,5000,79800,15.96,15.96,15.96,15.96,-0.04,1
105/08/29,3000,47910,15.97,15.97,15.97,15.97,0.01,1
105/08/30,92000,1476900,15.97,16.10,15.97,16.10,0.13,9
105/08/31,35000,563500,16.10,16.10,16.10,16.10,,3
105/09/01,90000,1451500,16.10,16.15,16.10,16.15,0.05,7
105/09/02,12000,193280,16.14,16.14,16.10,16.10,-0.05,3
105/09/05,20000,322000,16.10,16.10,16.10,16.10,,2
105/09/06,1000,16110,16.11,16.11,16.11,16.11,0.01,1
105/09/07,12000,193200,16.10,16.10,16.10,16.10,-0.01,3
105/09/08,30000,483000,16.10,16.10,16.10,16.10,,5
105/09/09,12000,192480,16.05,16.05,16.01,16.01,-0.09,10
105/09/10,21000,336190,16.01,16.09,16.00,16.09,0.08,5
105/09/12,22000,352950,16.08,16.08,16.04,16.07,-0.02,7
105/09/13,30000,480580,16.07,16.07,16.00,16.05,-0.02,11
105/09/14,139000,2219180,16.00,16.04,15.95,15.95,-0.10,19
105/09/19,74000,1176310,15.95,15.95,15.85,15.90,-0.05,22
105/09/20,10000,159000,15.90,15.90,15.90,15.90,,3
105/09/21,0,0,--,--,--,--,,0
105/09/22,50000,805000,16.10,16.10,16.10,16.10,X,3
105/09/23,11000,176550,16.05,16.05,16.05,16.05,-0.05,2
105/09/26,10000,160000,16.00,16.00,16.00,16.00,-0.05,4
105/09/29,10000,160000,16.00,16.00,16.00,16.00,,5
105/09/30,3000,48000,16.00,16.00,16.00,16.00,,2
105/10/03,26000,413040,15.90,15.90,15.78,15.90,-0.10,11
105/10/04,7000,111300,15.90,15.90,15.90,15.90,,2
105/10/05,6000,95280,15.90,15.90,15.87,15.90,,4
105/10/06,18000,287600,15.90,16.04,15.90,16.04,0.14,5
105/10/07,23000,368380,16.04,16.04,15.99,15.99,-0.05,3
105/10/11,0,0,--,--,--,--,,0
105/10/12,2000,32150,16.15,16.15,16.00,16.00,X,2
105/10/13,23000,367000,16.00,16.00,15.95,15.95,-0.05,5
105/10/14,21000,334000,16.00,16.00,15.90,15.90,-0.05,4
105/10/17,31000,490400,15.90,16.00,15.80,16.00,0.10,5
105/10/18,11000,175500,15.95,16.00,15.95,16.00,,2
105/10/19,1000,16000,16.00,16.00,16.00,16.00,,1
105/10/20,12000,190920,15.96,15.96,15.90,15.90,-0.10,2
105/10/21,0,0,--,--,--,--,,0
105/10/24,0,0,--,--,--,--,,0
105/10/25,1000,15900,15.90,15.90,15.90,15.90,X,1
105/10/26,40000,636000,15.90,15.90,15.90,15.90,,2
105/10/27,1000,15900,15.90,15.90,15.90,15.90,,1
105/10/28,30000,477000,15.90,15.90,15.90,15.90,,6
105/10/31,0,0,--,--,--,--,,0
105/11/01,15000,232970,15.50,15.97,15.50,15.97,X,3
105/11/02,20000,318200,15.92,15.92,15.90,15.90,-0.07,2
105/11/03,12000,190840,15.90,15.94,15.90,15.94,0.04,4
105/11/04,17000,270300,15.90,15.90,15.90,15.90,-0.04,3
105/11/07,25000,396900,15.90,15.90,15.85,15.85,-0.05,8
105/11/08,56000,888050,15.85,15.90,15.85,15.85,,11
105/11/09,25000,395500,15.85,15.85,15.80,15.80,-0.05,4
105/11/10,0,0,--,--,--,--,,0
105/11/11,17000,265600,15.80,15.80,15.60,15.60,X,5
105/11/14,1000,15600,15.60,15.60,15.60,15.60,,1
105/11/15,0,0,--,--,--,--,,0
105/11/16,37000,582690,15.74,15.75,15.70,15.75,X,7
105/11/17,0,0,--,--,--,--,,0
105/11/18,0,0,--,--,--,--,,0
105/11/21,23000,363400,15.80,15.80,15.80,15.80,X,6
105/11/22,35000,553000,15.80,15.80,15.80,15.80,,5
105/11/23,32000,504080,15.75,15.79,15.75,15.75,-0.05,7
105/11/24,14000,220500,15.75,15.75,15.75,15.75,,8
105/11/25,17000,267750,15.75,15.75,15.75,15.75,,4
105/11/28,22000,346060,15.75,15.75,15.70,15.75,,5
105/11/29,3000,47250,15.75,15.75,15.75,15.75,,1
105/11/30,43000,675100,15.70,15.70,15.70,15.70,-0.05,9
105/12/01,71000,1114720,15.72,15.72,15.70,15.70,,6
105/12/02,196000,3068760,15.70,15.70,15.62,15.62,-0.08,20
105/12/05,152000,2372520,15.70,15.70,15.60,15.60,-0.02,17
105/12/06,30000,468000,15.60,15.60,15.60,15.60,,8
105/12/07,20000,312250,15.60,15.65,15.60,15.65,0.05,9
105/12/08,38000,594600,15.63,15.65,15.63,15.65,,8
105/12/09,50000,779960,15.60,15.62,15.59,15.59,-0.06,19
105/12/12,65000,1009580,15.59,15.59,15.50,15.59,,20
105/12/13,168000,2604870,15.52,15.52,15.49,15.50,-0.09,20
105/12/14,7000,108500,15.50,15.50,15.50,15.50,,4
105/12/15,2860,44366,15.45,15.50,15.45,15.50,,3
105/12/16,2000,31000,15.50,15.50,15.50,15.50,,2
105/12/19,58000,893380,15.50,15.50,15.40,15.40,-0.10,17
105/12/20,174000,2664590,15.35,15.35,15.30,15.35,-0.05,33
105/12/21,223000,3391800,15.25,15.28,15.20,15.20,-0.15,30
105/12/22,451000,6795220,15.20,15.20,14.95,15.00,-0.20,42
105/12/23,284000,4229280,15.00,15.15,14.80,15.05,0.05,45
105/12/26,75000,1128580,15.05,15.10,15.00,15.09,0.04,29
105/12/27,37000,558780,15.10,15.12,15.09,15.09,,10
105/12/28,0,0,--,--,--,--,,0
105/12/29,20000,301800,15.09,15.09,15.09,15.09,X,1
105/12/30,58000,874940,15.09,15.09,15.05,15.05,-0.04,8
106/01/03,10000,151000,15.10,15.10,15.10,15.10,0.05,1
106/01/04,37000,557700,15.10,15.10,15.05,15.10,,8
106/01/05,73000,1099580,15.10,15.10,15.00,15.10,,13
106/01/06,114000,1711560,15.10,15.10,15.00,15.00,-0.10,20
106/01/09,185000,2778350,15.10,15.10,15.00,15.05,0.05,19
106/01/10,60000,902400,15.05,15.09,15.00,15.09,0.04,9
106/01/11,64000,961250,15.09,15.09,15.00,15.09,,6
106/01/12,101000,1514600,15.09,15.09,14.98,14.99,-0.10,15
106/01/13,89000,1333830,14.99,15.00,14.95,14.99,,19
106/01/16,151000,2237460,14.98,14.98,14.77,14.96,-0.03,38
106/01/17,79000,1173700,14.96,14.99,14.80,14.80,-0.16,13
106/01/18,155000,2289680,14.80,14.80,14.75,14.80,,40
106/01/19,453000,6650210,14.75,14.75,14.65,14.69,-0.11,59
106/01/20,261000,3820200,14.68,14.68,14.61,14.61,-0.08,42
106/01/23,136000,1989810,14.61,14.66,14.60,14.65,0.04,29
106/01/24,64000,937770,14.66,14.66,14.65,14.65,,13
106/02/02,249000,3637490,14.65,14.65,14.58,14.58,-0.07,26
106/02/03,228000,3314210,14.58,14.59,14.51,14.57,-0.01,30
106/02/06,167000,2424710,14.57,14.57,14.50,14.53,-0.04,45
106/02/07,102000,1479850,14.53,14.53,14.50,14.50,-0.03,19
106/02/08,43000,624380,14.50,14.60,14.50,14.52,0.02,17
106/02/09,125000,1813920,14.53,14.53,14.50,14.50,-0.02,35
106/02/10,198000,2867180,14.50,14.50,14.46,14.47,-0.03,27
106/02/13,179000,2599010,14.48,14.56,14.48,14.56,0.09,37
106/02/14,192000,2802170,14.60,14.67,14.56,14.67,0.11,24
106/02/15,154000,2260040,14.67,14.70,14.65,14.70,0.03,20
106/02/16,149000,2193340,14.71,14.73,14.70,14.73,0.03,32
106/02/17,106000,1563140,14.73,14.76,14.73,14.74,0.01,27
106/02/18,85000,1252420,14.73,14.74,14.72,14.74,,15
106/02/20,72000,1063180,14.74,14.78,14.74,14.78,0.04,8
106/02/21,162000,2402950,14.78,14.88,14.78,14.85,0.07,23
106/02/22,88000,1306810,14.86,14.86,14.83,14.83,-0.02,17
106/02/23,116000,1717210,14.83,14.83,14.78,14.80,-0.03,22
106/02/24,129000,1908910,14.80,14.82,14.78,14.82,0.02,54
106/03/01,183000,2702800,14.82,14.82,14.67,14.71,-0.11,42
106/03/02,49000,720980,14.71,14.74,14.69,14.69,-0.02,16
106/03/03,2000,29380,14.69,14.69,14.69,14.69,,2
106/03/06,28000,410520,14.69,14.69,14.65,14.65,-0.04,11
106/03/07,189000,2763290,14.65,14.67,14.58,14.67,0.02,19
106/03/08,33000,486280,14.67,14.84,14.67,14.84,0.17,7
106/03/09,14000,206550,14.81,14.81,14.74,14.74,-0.10,4
106/03/10,2000,29480,14.74,14.74,14.74,14.74,,1
106/03/13,0,0,--,--,--,--,,0
106/03/14,1000,14740,14.74,14.74,14.74,14.74,X,1
106/03/15,45000,660500,14.74,14.74,14.64,14.64,-0.10,7
106/03/16,0,0,--,--,--,--,,0
106/03/17,81000,1189630,14.68,14.73,14.68,14.73,X,10
106/03/20,97000,1419250,14.73,14.73,14.60,14.60,-0.13,18
106/03/21,47000,688010,14.61,14.70,14.61,14.65,0.05,6
106/03/22,19000,277680,14.65,14.65,14.60,14.64,-0.01,6
106/03/23,56000,817840,14.64,14.64,14.60,14.60,-0.04,12
106/03/24,39000,569820,14.60,14.63,14.60,14.63,0.03,7
106/03/27,9000,131670,14.63,14.63,14.63,14.63,,4
106/03/28,2000,29260,14.63,14.63,14.63,14.63,,2
106/03/29,28000,408860,14.63,14.63,14.60,14.60,-0.03,7
106/03/30,75000,1095100,14.61,14.61,14.58,14.60,,9
106/03/31,2000,29400,14.70,14.70,14.70,14.70,0.10,2
