105/08/24,862000,905320,1.02,1.07,1.01,1.04,+0.08,24
105/08/25,163000,155500,0.93,0.98,0.93,0.97,-0.07,5
105/08/26,588000,591530,0.96,1.05,0.96,1.00,+0.03,8
105/08/29,1328000,1359850,1.01,1.07,0.99,1.03,+0.03,24
105/08/30,850000,839160,1.01,1.01,0.96,0.99,-0.04,18
105/08/31,193000,182650,0.94,0.96,0.94,0.96,-0.03,8
105/09/01,20000,18450,0.93,0.93,0.92,0.92,-0.04,2
105/09/02,58000,51180,0.91,0.91,0.83,0.83,-0.09,2
105/09/05,155000,129150,0.83,0.88,0.83,0.88,+0.05,2
105/09/06,223000,200300,0.90,0.90,0.89,0.90,+0.02,5
105/09/07,152000,129200,0.85,0.85,0.85,0.85,-0.05,2
105/09/08,178000,150260,0.84,0.86,0.84,0.86,+0.01,2
105/09/09,32000,24880,0.79,0.79,0.77,0.77,-0.09,3
105/09/10,151000,108820,0.72,0.73,0.72,0.72,-0.05,3
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,200000,134000,0.67,0.67,0.67,0.67,+0.01,2
105/09/20,300000,210000,0.70,0.70,0.70,0.70,+0.03,3
105/09/21,171000,119700,0.70,0.70,0.70,0.70,0.00,1
105/09/22,171000,116280,0.68,0.68,0.68,0.68,-0.02,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,204000,97920,0.48,0.48,0.48,0.48,+0.03,3
105/10/07,214000,100480,0.47,0.47,0.46,0.46,-0.02,3
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,280000,84000,0.30,0.30,0.30,0.30,+0.02,2
105/10/21,400000,114000,0.28,0.29,0.28,0.29,-0.01,2
105/10/24,200000,60000,0.30,0.30,0.30,0.30,+0.01,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
