105/08/24,156000,122280,0.78,0.80,0.78,0.78,0.00,4
105/08/25,0,0,---,---,---,---,---,0
105/08/26,30000,22200,0.74,0.74,0.74,0.74,-0.01,2
105/08/29,150000,106500,0.71,0.71,0.71,0.71,-0.03,2
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,10000,6300,0.63,0.63,0.63,0.63,-0.06,1
105/09/05,10000,5300,0.53,0.53,0.53,0.53,-0.10,1
105/09/06,138000,74520,0.54,0.54,0.54,0.54,+0.01,5
105/09/07,138000,68360,0.49,0.50,0.49,0.50,-0.04,2
105/09/08,0,0,---,---,---,---,---,0
105/09/09,43000,22610,0.50,0.53,0.50,0.53,+0.04,2
105/09/10,37000,19990,0.55,0.55,0.54,0.54,+0.01,2
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,5000,2150,0.43,0.43,0.43,0.43,-0.03,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,42000,19740,0.47,0.47,0.47,0.47,+0.01,1
105/09/30,42000,20580,0.49,0.49,0.49,0.49,+0.02,1
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,46000,19780,0.43,0.43,0.43,0.43,-0.03,1
105/10/06,0,0,---,---,---,---,---,0
105/10/07,46000,20240,0.44,0.44,0.44,0.44,+0.01,1
105/10/11,34000,15500,0.44,0.46,0.44,0.46,+0.02,2
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,27000,11340,0.42,0.42,0.42,0.42,+0.01,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,8000,2320,0.29,0.29,0.29,0.29,-0.06,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,10000,1900,0.19,0.19,0.19,0.19,0.00,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,10000,2300,0.23,0.23,0.23,0.23,+0.04,1
105/11/03,20000,5200,0.26,0.26,0.26,0.26,+0.03,1
105/11/04,5000,1250,0.25,0.25,0.25,0.25,-0.01,1
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
