105/11/15,5000,3950,0.79,0.79,0.79,0.79,-0.16,1
105/11/16,100000,84200,0.88,0.88,0.84,0.84,+0.05,2
105/11/17,123000,101700,0.82,0.85,0.82,0.85,+0.01,2
105/11/18,114000,98600,0.87,0.87,0.86,0.86,+0.01,5
105/11/21,68000,55660,0.82,0.82,0.81,0.81,-0.05,2
105/11/22,1016000,963750,0.88,1.03,0.88,1.03,+0.22,21
105/11/23,1049000,1047570,1.02,1.02,0.97,0.98,-0.05,20
105/11/24,10000,9660,0.95,0.97,0.95,0.97,-0.01,3
105/11/25,146000,144820,1.00,1.01,0.98,0.98,+0.01,6
105/11/28,2899000,2907790,0.94,1.03,0.94,1.00,+0.02,48
105/11/29,2723000,2656840,0.99,1.07,0.91,1.07,+0.07,53
105/11/30,597000,712600,1.20,1.20,1.15,1.15,+0.08,10
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,10000,11880,1.14,1.20,1.14,1.20,+0.13,3
105/12/09,6000,6780,1.13,1.13,1.13,1.13,-0.07,1
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
